      gCN-Ni-Ni,  exp neg strain,  0.2705,  0.2643,  0.0859,  0.8660, -1.1790,  0.0864,  0.9434, -1.2452
      gCN-Ni-Ni,          strain,  0.2749,  0.2695,  0.0991,  0.0000, -0.3235,  0.1011,  0.0000, -0.3143
      gCN-Ni-Ni,  inverse strain,  0.2749,  0.2695,  0.0991,  0.0000, -0.3235,  0.1011,  0.0000, -0.3143
      gCN-Ni-Pt,       gCN-Pt-Ni,  0.2593,  0.2535,  0.0180,  0.2074, -0.4781,  0.0208,  0.2035, -0.4692
      gCN-Ni-Pt,       gCN-Pt-Pt,  0.1831,  0.1808,  0.3116,  0.1669, -1.2455,  0.3120,  0.1652, -1.2350
      gCN-Ni-Pt,        gCN-Ni-X,  0.2737,  0.2679,  0.0028,  0.0497, -0.3447,  0.0143,  0.0445, -0.3384
      gCN-Ni-Pt,        gCN-Pt-X,  0.1533,  0.1519,  0.2772,  0.1794, -1.4263,  0.2763,  0.1772, -1.4124
      gCN-Ni-Pt,           CN-Pt,  0.1481,  0.1454,  0.3032,  0.1664, -1.6095,  0.3028,  0.1653, -1.6013
      gCN-Ni-Pt,  exp neg strain,  0.2696,  0.2631,  0.0700,  0.8776, -1.2121,  0.0719,  0.9430, -1.2685
      gCN-Ni-Pt,          strain,  0.2743,  0.2684,  0.0779,  0.0000, -0.3464,  0.0811,  0.0000, -0.3399
      gCN-Ni-Pt,  inverse strain,  0.2743,  0.2684,  0.0779,  0.0000, -0.3464,  0.0811,  0.0000, -0.3399
      gCN-Pt-Ni,       gCN-Pt-Pt,  0.1986,  0.1970,  0.3342,  0.1126, -1.0652,  0.3282,  0.1094, -1.0416
      gCN-Pt-Ni,        gCN-Ni-X,  0.2592,  0.2535,  0.2048,  0.0135, -0.4772,  0.2017,  0.0147, -0.4680
      gCN-Pt-Ni,        gCN-Pt-X,  0.1986,  0.1970,  0.2216,  0.1126, -1.0652,  0.2187,  0.1094, -1.0416
      gCN-Pt-Ni,           CN-Pt,  0.2000,  0.1974,  0.2336,  0.0988, -1.1411,  0.2315,  0.0968, -1.1217
      gCN-Pt-Ni,  exp neg strain,  0.2558,  0.2496,  0.2075,  0.7673, -1.2271,  0.2042,  0.8329, -1.2807
      gCN-Pt-Ni,          strain,  0.2596,  0.2539,  0.2185,  0.0000, -0.4745,  0.2165,  0.0000, -0.4650
      gCN-Pt-Ni,  inverse strain,  0.2596,  0.2539,  0.2185,  0.0000, -0.4745,  0.2165,  0.0000, -0.4650
      gCN-Pt-Pt,        gCN-Ni-X,  0.1610,  0.1602,  0.1906,  0.2302, -1.3674,  0.1886,  0.2313, -1.3556
      gCN-Pt-Pt,        gCN-Pt-X,  0.2248,  0.2231,  0.0000,  0.1120, -0.8752,  0.0000,  0.1089, -0.8530
      gCN-Pt-Pt,           CN-Pt,  0.2287,  0.2263,  0.0000,  0.0959, -0.9252,  0.0000,  0.0937, -0.9047
      gCN-Pt-Pt,  exp neg strain,  0.2381,  0.2347,  0.0876,  1.3057, -1.9706,  0.0843,  1.3751, -2.0158
      gCN-Pt-Pt,          strain,  0.2494,  0.2470,  0.0808,  0.0000, -0.6443,  0.0772,  0.0000, -0.6206
      gCN-Pt-Pt,  inverse strain,  0.2494,  0.2470,  0.0808,  0.0000, -0.6443,  0.0772,  0.0000, -0.6206
       gCN-Ni-X,        gCN-Pt-X,  0.1301,  0.1304,  0.1997,  0.1967, -1.5281,  0.1998,  0.1944, -1.5132
       gCN-Ni-X,           CN-Pt,  0.1219,  0.1220,  0.2182,  0.1836, -1.7348,  0.2173,  0.1814, -1.7177
       gCN-Ni-X,  exp neg strain,  0.2693,  0.2629,  0.0455,  0.8548, -1.1871,  0.0465,  0.9237, -1.2462
       gCN-Ni-X,          strain,  0.2737,  0.2679,  0.0513,  0.0000, -0.3444,  0.0530,  0.0000, -0.3370
       gCN-Ni-X,  inverse strain,  0.2737,  0.2679,  0.0513,  0.0000, -0.3444,  0.0530,  0.0000, -0.3370
       gCN-Pt-X,           CN-Pt,  0.2248,  0.2231,  0.1120,  0.0000, -0.8752,  0.1089,  0.0000, -0.8530
       gCN-Pt-X,  exp neg strain,  0.2120,  0.2094,  0.1176,  1.3060, -2.2014,  0.1147,  1.3711, -2.2430
       gCN-Pt-X,          strain,  0.2248,  0.2231,  0.1120,  0.0000, -0.8752,  0.1089,  0.0000, -0.8530
       gCN-Pt-X,  inverse strain,  0.2248,  0.2231,  0.1120,  0.0000, -0.8752,  0.1089,  0.0000, -0.8530
          CN-Pt,  exp neg strain,  0.2161,  0.2125,  0.1012,  1.3135, -2.2644,  0.0994,  1.3932, -2.3241
          CN-Pt,          strain,  0.2287,  0.2263,  0.0959,  0.0000, -0.9253,  0.0938,  0.0000, -0.9047
          CN-Pt,  inverse strain,  0.2287,  0.2263,  0.0959,  0.0000, -0.9252,  0.0937,  0.0000, -0.9047
 exp neg strain,          strain,  0.2739,  0.2677,  0.9699,  0.0000, -1.2535,  1.0491,  0.0000, -1.3214
 exp neg strain,  inverse strain,  0.2739,  0.2677,  0.9698,  0.0000, -1.2533,  1.0491,  0.0000, -1.3214
         strain,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
