          CN-Ni,      chemSROP22,      surface CN,  0.2607,  0.2553,  0.0276,  0.0684, -0.6225,  0.1535,  0.0286,  0.0660, -0.6050,  0.0178
     surface CN,           CN-Ni,       gCN-Ni-Ni,  0.2567,  0.2524,  0.0792,  0.1595, -0.6502,  0.0981,  0.0745,  0.1488, -0.6230,  0.0874
     surface CN,       gCN-Ni-Ni,           CN-Ni,  0.2603,  0.2551,  0.0657,  0.0148, -0.6073, -0.1261,  0.0636,  0.0186, -0.5921, -0.1020
          CN-Ni,       gCN-Ni-Ni,      surface CN,  0.2601,  0.2551,  0.0165,  0.0692, -0.6195, -0.3489,  0.0196,  0.0664, -0.6017, -0.2661
     surface CN,           CN-Ni,       gCN-Ni-Pt,  0.2534,  0.2479,  0.0949,  0.2117, -0.7392,  0.3193,  0.0928,  0.2079, -0.7257,  0.3078
     surface CN,       gCN-Ni-Pt,           CN-Ni,  0.2604,  0.2550,  0.0623,  0.0109, -0.5995, -0.1150,  0.0592,  0.0096, -0.5791, -0.1313
          CN-Ni,       gCN-Ni-Pt,      surface CN,  0.2632,  0.2580,  9.9407,  0.0689, -0.5896,  29.2542,  9.9996,  0.0669, -0.5730,  24.6641
     surface CN,           CN-Ni,       gCN-Pt-Ni,  0.2446,  0.2392,  0.0664,  0.2186, -0.7450,  0.0534,  0.0644,  0.2151, -0.7279,  0.0505
     surface CN,       gCN-Pt-Ni,           CN-Ni,  0.2504,  0.2456,  0.0399,  0.0070, -0.5804, -0.5265,  0.0394,  0.0086, -0.5669, -0.5105
          CN-Ni,       gCN-Pt-Ni,      surface CN,  0.2632,  0.2580,  2.5904,  0.0688, -0.5895,  383.0355,  0.0000,  0.0668, -0.5725,  74.6877
     surface CN,           CN-Ni,       gCN-Pt-Pt,  0.2128,  0.2105,  0.0354,  0.1183, -1.0487, -0.2889,  0.0357,  0.1153, -1.0306, -0.2875
     surface CN,       gCN-Pt-Pt,           CN-Ni,  0.2242,  0.2208,  0.0161,  0.0945, -0.7039, -0.2971,  0.0152,  0.0957, -0.6882, -0.3028
          CN-Ni,       gCN-Pt-Pt,      surface CN,  0.2632,  0.2580,  0.5918,  0.0688, -0.5895,  171.4678,  0.5558,  0.0668, -0.5725,  207.8761
     surface CN,           CN-Ni,        gCN-Ni-X,  0.2506,  0.2459,  0.1003,  0.1372, -0.7549,  0.2948,  0.0967,  0.1346, -0.7336,  0.2910
     surface CN,        gCN-Ni-X,           CN-Ni,  0.2600,  0.2548,  0.0601,  0.0000, -0.5870, -0.1122,  0.0578,  0.0007, -0.5685, -0.1122
          CN-Ni,        gCN-Ni-X,      surface CN,  0.2599,  0.2548,  0.0107,  0.0693, -0.6183, -0.2850,  0.0131,  0.0667, -0.6008, -0.2379
     surface CN,           CN-Ni,        gCN-Pt-X,  0.1826,  0.1808,  0.0283,  0.1470, -1.2659, -0.3303,  0.0288,  0.1447, -1.2525, -0.3294
     surface CN,        gCN-Pt-X,           CN-Ni,  0.2051,  0.2020,  0.0071,  0.0986, -0.7127, -0.3966,  0.0064,  0.1002, -0.6979, -0.4078
          CN-Ni,        gCN-Pt-X,      surface CN,  0.2632,  0.2580,  0.3859,  0.0688, -0.5895,  337.3008,  0.0470,  0.0668, -0.5725,  172.4940
     surface CN,           CN-Ni,           CN-Pt,  0.1887,  0.1875,  0.0236,  0.1289, -1.3292, -0.3645,  0.0233,  0.1260, -1.3041, -0.3668
     surface CN,           CN-Pt,           CN-Ni,  0.2073,  0.2045,  0.0042,  0.1026, -0.7039, -0.3777,  0.0039,  0.1033, -0.6886, -0.3829
          CN-Ni,           CN-Pt,      surface CN,  0.2632,  0.2580,  0.4440,  0.0688, -0.5895,  36.5792,  0.3924,  0.0668, -0.5725,  31.2671
     surface CN,           CN-Ni,  exp neg strain,  0.2554,  0.2494,  0.0679,  1.0416, -1.6345, -0.0371,  0.0657,  1.1084, -1.6810, -0.0367
     surface CN,  exp neg strain,           CN-Ni,  0.2558,  0.2500,  0.0069,  0.0232, -0.6341, -2.3621,  0.0057,  0.0233, -0.6165, -2.5224
          CN-Ni,  exp neg strain,      surface CN,  0.2593,  0.2538,  0.0014,  0.0690, -0.6286, -3.0515,  0.0005,  0.0667, -0.6114, -4.0629
     surface CN,           CN-Ni,          strain,  0.2623,  0.2570,  0.0641,  0.0000, -0.5888, -0.0523,  0.0617,  0.0000, -0.5705, -0.0555
     surface CN,          strain,           CN-Ni,  0.2554,  0.2495,  0.0732,  0.0231, -0.6330,  5.2868,  0.0713,  0.0231, -0.6156,  5.6089
          CN-Ni,          strain,      surface CN,  0.2590,  0.2535,  0.0300,  0.0691, -0.6296,  7.7512,  0.0305,  0.0667, -0.6120,  9.5504
     surface CN,           CN-Ni,  inverse strain,  0.2623,  0.2570,  0.0641,  0.0000, -0.5888, -0.0523,  0.0617,  0.0000, -0.5705, -0.0555
     surface CN, mean CN of NN Ni, rms CN of NN Ni,  0.2524,  0.2473,  0.1115,  0.0533, -0.8159,  0.3822,  0.1049,  0.0518, -0.7812,  0.5297
     surface CN, rms CN of NN Ni, mean CN of NN Ni,  0.2521,  0.2470,  0.1133,  0.0536, -0.8248,  0.3205,  0.1068,  0.0524, -0.7904,  0.4082
mean CN of NN Ni, rms CN of NN Ni,      surface CN,  0.2632,  0.2580,  0.7338,  0.0688, -0.5895,  9.8405,  0.7289,  0.0668, -0.5725,  11.7373
     surface CN, mean CN of NN Ni, sub surface Ni num,  0.2419,  0.2382,  0.0703,  0.1634, -0.6312,  0.0276,  0.0656,  0.1547, -0.6071,  0.0241
     surface CN, sub surface Ni num, mean CN of NN Ni,  0.2489,  0.2444,  0.0527,  0.0009, -0.5740, -0.3046,  0.0500,  0.0021, -0.5588, -0.2936
mean CN of NN Ni, sub surface Ni num,      surface CN,  0.2462,  0.2424,  0.0055,  0.0631, -0.6389, -0.6518,  0.0067,  0.0600, -0.6213, -0.5367
     surface CN, mean CN of NN Ni,             BOO,  0.2596,  0.2539,  0.0526,  0.0258, -0.6008, -0.0325,  0.0488,  0.0000, -0.5553, -0.0358
     surface CN,             BOO, mean CN of NN Ni,  0.2578,  0.2678,  0.0274,  0.0104, -0.6407, -0.9151,  0.0007,  0.0116, -0.3564,  333.6720
mean CN of NN Ni,             BOO,      surface CN,  0.2584,  0.2527,  0.0236,  0.0678, -0.6488,  0.9356,  0.0207,  0.0646, -0.6301,  0.7468
     surface CN, mean CN of NN Ni,  Pt bond length,  0.2596,  0.2539,  0.0529,  0.0000, -0.5776, -0.0322,  0.0488,  0.0000, -0.5553, -0.0358
     surface CN,  Pt bond length, mean CN of NN Ni,  0.2535,  0.2473,  9.9999,  0.0087, -0.6555,  1.7930,  10.0000,  0.0091, -0.6410,  1.8033
mean CN of NN Ni,  Pt bond length,      surface CN,  0.2554,  0.2498,  10.0000,  0.0677, -0.6595,  2.4623,  9.9999,  0.0645, -0.6397,  2.4515
     surface CN, mean CN of NN Ni,    surface curv,  0.2596,  0.2539,  0.0529,  0.0000, -0.5776, -0.0322,  0.0488,  0.0000, -0.5553, -0.0358
     surface CN,    surface curv, mean CN of NN Ni,  0.2505,  0.2468,  0.0893,  0.0097, -0.6968,  7.7447,  0.0808,  0.0100, -0.6642,  6.5634
mean CN of NN Ni,    surface curv,      surface CN,  0.2567,  0.2502,  0.0117,  0.0684, -0.6581,  4.7041,  0.0128,  0.0660, -0.6437,  8.2389
     surface CN, mean CN of NN Ni,      chemSROP11,  0.2595,  0.2537,  0.0531,  0.0655, -0.5783, -0.0320,  0.0490,  0.0711, -0.5556, -0.0356
     surface CN,      chemSROP11, mean CN of NN Ni,  0.2584,  0.2525,  0.0672,  0.0099, -0.6460, -0.1573,  0.0642,  0.0103, -0.6277, -0.2365
mean CN of NN Ni,      chemSROP11,      surface CN,  0.2584,  0.2526,  0.0099,  0.0672, -0.6460, -0.4720,  0.0102,  0.0641, -0.6274, -0.6281
     surface CN, mean CN of NN Ni,      chemSROP12,  0.2596,  0.2539,  0.0529,  0.0000, -0.5776, -0.0322,  0.0487,  0.0157, -0.5553, -0.0361
     surface CN,      chemSROP12, mean CN of NN Ni,  0.2585,  0.2527,  0.0671,  0.0099, -0.6452,  0.0261,  0.0640,  0.0103, -0.6273, -0.0353
mean CN of NN Ni,      chemSROP12,      surface CN,  0.2585,  0.2527,  0.0099,  0.0670, -0.6455,  0.3325,  0.0103,  0.0640, -0.6271, -0.0841
     surface CN, mean CN of NN Ni,      chemSROP22,  0.2596,  0.2539,  0.0529,  0.0000, -0.5776, -0.0322,  0.0488,  0.0000, -0.5552, -0.0358
     surface CN,      chemSROP22, mean CN of NN Ni,  0.2584,  0.2527,  0.0672,  0.0098, -0.6450,  0.0434,  0.0642,  0.0102, -0.6270,  0.0358
mean CN of NN Ni,      chemSROP22,      surface CN,  0.2584,  0.2527,  0.0099,  0.0671, -0.6458,  0.2583,  0.0103,  0.0641, -0.6274,  0.1210
     surface CN, mean CN of NN Ni,       gCN-Ni-Ni,  0.2574,  0.2523,  0.0610,  0.0772, -0.6116, -0.0162,  0.0556,  0.0676, -0.5837, -0.0210
     surface CN,       gCN-Ni-Ni, mean CN of NN Ni,  0.2580,  0.2524,  0.0647,  0.0082, -0.6355, -0.1110,  0.0619,  0.0089, -0.6182, -0.0963
mean CN of NN Ni,       gCN-Ni-Ni,      surface CN,  0.2556,  0.2505,  0.0074,  0.0683, -0.6534, -0.5077,  0.0078,  0.0646, -0.6310, -0.4782
     surface CN, mean CN of NN Ni,       gCN-Ni-Pt,  0.2582,  0.2525,  0.0644,  0.0623, -0.6277, -0.0067,  0.0610,  0.0616, -0.6084, -0.0089
     surface CN,       gCN-Ni-Pt, mean CN of NN Ni,  0.2524,  0.2471,  0.1053,  0.0519, -0.7866,  37.4133,  0.1029,  0.0513, -0.7716,  10.0658
mean CN of NN Ni,       gCN-Ni-Pt,      surface CN,  0.2631,  0.2579,  9.9997,  0.0690, -0.5904,  31.0465,  9.9997,  0.0670, -0.5735,  30.8438
     surface CN, mean CN of NN Ni,       gCN-Pt-Ni,  0.2451,  0.2397,  0.0645,  0.2094, -0.7387,  0.0048,  0.0615,  0.2036, -0.7186,  0.0022
     surface CN,       gCN-Pt-Ni, mean CN of NN Ni,  0.2499,  0.2678,  0.0402,  0.0036, -0.5915, -0.5071,  0.0028,  0.0117, -0.3574,  123.9490
mean CN of NN Ni,       gCN-Pt-Ni,      surface CN,  0.2632,  0.2580,  0.9635,  0.0688, -0.5895,  294.2578,  0.0000,  0.0668, -0.5725,  94.6988
     surface CN, mean CN of NN Ni,       gCN-Pt-Pt,  0.2083,  0.2058,  0.0064,  0.1076, -0.9309, -0.2097,  0.0073,  0.1041, -0.9129, -0.1975
     surface CN,       gCN-Pt-Pt, mean CN of NN Ni,  0.2222,  0.2185,  0.0105,  0.0254, -0.7077, -0.3490,  0.0095,  0.0253, -0.6868, -0.3601
mean CN of NN Ni,       gCN-Pt-Pt,      surface CN,  0.2632,  0.2580,  0.9858,  0.0688, -0.5895,  256.4910,  0.3436,  0.0668, -0.5725,  204.6465
     surface CN, mean CN of NN Ni,        gCN-Ni-X,  0.2573,  0.2519,  0.0658,  0.0452, -0.6329, -0.0048,  0.0612,  0.0420, -0.6084, -0.0087
     surface CN,        gCN-Ni-X, mean CN of NN Ni,  0.2522,  0.2470,  0.1074,  0.0526, -0.7965,  5.9686,  0.1043,  0.0519, -0.7784,  6.0287
mean CN of NN Ni,        gCN-Ni-X,      surface CN,  0.2632,  0.2580,  0.4534,  0.0688, -0.5895,  346.2643,  0.2971,  0.0668, -0.5725,  347.5727
     surface CN, mean CN of NN Ni,        gCN-Pt-X,  0.1877,  0.1855,  0.0052,  0.1259, -1.0944, -0.2152,  0.0061,  0.1231, -1.0786, -0.2020
     surface CN,        gCN-Pt-X, mean CN of NN Ni,  0.2074,  0.2044,  0.0041,  0.0243, -0.6983, -0.4567,  0.0035,  0.0241, -0.6782, -0.4733
mean CN of NN Ni,        gCN-Pt-X,      surface CN,  0.2632,  0.2580,  0.2544,  0.0688, -0.5895,  333.4163,  0.3002,  0.0668, -0.5725,  52.4038
     surface CN, mean CN of NN Ni,           CN-Pt,  0.1981,  0.1952,  0.0049,  0.1041, -1.1139, -0.2138,  0.0052,  0.1017, -1.0951, -0.2066
     surface CN,           CN-Pt, mean CN of NN Ni,  0.2107,  0.2075,  0.0018,  0.0250, -0.6800, -0.4584,  0.0016,  0.0247, -0.6620, -0.4675
mean CN of NN Ni,           CN-Pt,      surface CN,  0.2632,  0.2580,  0.4955,  0.0688, -0.5895,  34.0569,  0.0949,  0.0668, -0.5725,  326.8748
     surface CN, mean CN of NN Ni,  exp neg strain,  0.2535,  0.2470,  0.0586,  0.9866, -1.5716, -0.0247,  0.0548,  1.0497, -1.6112, -0.0274
     surface CN,  exp neg strain, mean CN of NN Ni,  0.2539,  0.2477,  0.0068,  0.0087, -0.6544, -2.3526,  0.0056,  0.0091, -0.6374, -2.5207
mean CN of NN Ni,  exp neg strain,      surface CN,  0.2552,  0.2497,  0.0002,  0.0684, -0.6592, -4.0904,  0.0002,  0.0651, -0.6396, -4.1696
     surface CN, mean CN of NN Ni,          strain,  0.2596,  0.2539,  0.0529,  0.0000, -0.5776, -0.0322,  0.0488,  0.0000, -0.5553, -0.0358
     surface CN,          strain, mean CN of NN Ni,  0.2535,  0.2472,  0.0717,  0.0086, -0.6530,  5.2445,  0.0693,  0.0090, -0.6361,  5.6063
mean CN of NN Ni,          strain,      surface CN,  0.2547,  0.2493,  0.0107,  0.0687, -0.6602,  10.1048,  0.0112,  0.0653, -0.6405,  9.9799
     surface CN, mean CN of NN Ni,  inverse strain,  0.2596,  0.2539,  0.0529,  0.0000, -0.5776, -0.0322,  0.0488,  0.0000, -0.5552, -0.0359
     surface CN, rms CN of NN Ni, sub surface Ni num,  0.2418,  0.2381,  0.0706,  0.1642, -0.6315,  0.0282,  0.0659,  0.1555, -0.6074,  0.0246
     surface CN, sub surface Ni num, rms CN of NN Ni,  0.2489,  0.2445,  0.0527,  0.0007, -0.5732, -0.3056,  0.0500,  0.0019, -0.5580, -0.2945
rms CN of NN Ni, sub surface Ni num,      surface CN,  0.2463,  0.2425,  0.0054,  0.0631, -0.6387, -0.6542,  0.0066,  0.0601, -0.6211, -0.5390
     surface CN, rms CN of NN Ni,             BOO,  0.2597,  0.2540,  0.0528,  0.0266, -0.6020, -0.0319,  0.0491,  0.0000, -0.5557, -0.0352
     surface CN,             BOO, rms CN of NN Ni,  0.2579,  0.2679,  0.0273,  0.0103, -0.6403, -0.9194,  0.0008,  0.0115, -0.3559,  338.8858
rms CN of NN Ni,             BOO,      surface CN,  0.2585,  0.2528,  0.0225,  0.0678, -0.6482,  0.9011,  0.0198,  0.0646, -0.6296,  0.7175
     surface CN, rms CN of NN Ni,  Pt bond length,  0.2597,  0.2540,  0.0532,  0.0000, -0.5781, -0.0315,  0.0491,  0.0000, -0.5557, -0.0352
     surface CN,  Pt bond length, rms CN of NN Ni,  0.2536,  0.2474,  9.9999,  0.0085, -0.6551,  1.7927,  9.9999,  0.0089, -0.6406,  1.8031
rms CN of NN Ni,  Pt bond length,      surface CN,  0.2555,  0.2499,  10.0000,  0.0678, -0.6591,  2.4672,  9.9999,  0.0645, -0.6393,  2.4559
     surface CN, rms CN of NN Ni,    surface curv,  0.2597,  0.2540,  0.0532,  0.0000, -0.5781, -0.0315,  0.0491,  0.0000, -0.5557, -0.0352
     surface CN,    surface curv, rms CN of NN Ni,  0.2506,  0.2469,  0.0893,  0.0096, -0.6965,  7.7473,  0.0809,  0.0098, -0.6641,  6.5662
rms CN of NN Ni,    surface curv,      surface CN,  0.2568,  0.2503,  0.0116,  0.0684, -0.6577,  4.7227,  0.0127,  0.0660, -0.6435,  8.2739
     surface CN, rms CN of NN Ni,      chemSROP11,  0.2595,  0.2538,  0.0534,  0.0656, -0.5787, -0.0314,  0.0492,  0.0711, -0.5561, -0.0350
     surface CN,      chemSROP11, rms CN of NN Ni,  0.2585,  0.2526,  0.0673,  0.0097, -0.6456, -0.1577,  0.0642,  0.0101, -0.6273, -0.2365
rms CN of NN Ni,      chemSROP11,      surface CN,  0.2585,  0.2527,  0.0097,  0.0672, -0.6456, -0.4775,  0.0101,  0.0642, -0.6271, -0.6368
     surface CN, rms CN of NN Ni,      chemSROP12,  0.2597,  0.2540,  0.0532,  0.0000, -0.5781, -0.0315,  0.0489,  0.0156, -0.5558, -0.0355
     surface CN,      chemSROP12, rms CN of NN Ni,  0.2586,  0.2528,  0.0671,  0.0097, -0.6448,  0.0271,  0.0640,  0.0102, -0.6270, -0.0348
rms CN of NN Ni,      chemSROP12,      surface CN,  0.2586,  0.2528,  0.0098,  0.0670, -0.6451,  0.3277,  0.0102,  0.0640, -0.6268, -0.0941
     surface CN, rms CN of NN Ni,      chemSROP22,  0.2597,  0.2540,  0.0532,  0.0000, -0.5781, -0.0315,  0.0490,  0.0000, -0.5557, -0.0352
     surface CN,      chemSROP22, rms CN of NN Ni,  0.2585,  0.2528,  0.0672,  0.0096, -0.6445,  0.0438,  0.0642,  0.0101, -0.6266,  0.0360
rms CN of NN Ni,      chemSROP22,      surface CN,  0.2585,  0.2528,  0.0097,  0.0671, -0.6454,  0.2571,  0.0102,  0.0641, -0.6270,  0.1183
     surface CN, rms CN of NN Ni,       gCN-Ni-Ni,  0.2575,  0.2523,  0.0613,  0.0780, -0.6122, -0.0154,  0.0559,  0.0682, -0.5843, -0.0202
     surface CN,       gCN-Ni-Ni, rms CN of NN Ni,  0.2581,  0.2602,  0.0647,  0.0080, -0.6349, -0.1117,  0.0474,  0.0288, -0.5543,  404.9342
rms CN of NN Ni,       gCN-Ni-Ni,      surface CN,  0.2557,  0.2507,  0.0073,  0.0683, -0.6527, -0.5082,  0.0077,  0.0646, -0.6305, -0.4771
     surface CN, rms CN of NN Ni,       gCN-Ni-Pt,  0.2583,  0.2526,  0.0651,  0.0645, -0.6296, -0.0052,  0.0616,  0.0636, -0.6102, -0.0075
     surface CN,       gCN-Ni-Pt, rms CN of NN Ni,  0.2526,  0.2473,  0.1057,  0.0518, -0.7886,  129.8993,  0.1034,  0.0513, -0.7740,  9.3261
rms CN of NN Ni,       gCN-Ni-Pt,      surface CN,  0.2631,  0.2579,  9.9998,  0.0690, -0.5904,  31.0726,  9.9997,  0.0670, -0.5735,  30.8449
     surface CN, rms CN of NN Ni,       gCN-Pt-Ni,  0.2451,  0.2396,  0.0648,  0.2104, -0.7395,  0.0054,  0.0618,  0.2044, -0.7194,  0.0028
     surface CN,       gCN-Pt-Ni, rms CN of NN Ni,  0.2500,  0.2679,  0.0402,  0.0034, -0.5908, -0.5084,  0.0027,  0.0116, -0.3568,  125.9586
rms CN of NN Ni,       gCN-Pt-Ni,      surface CN,  0.2632,  0.2580,  0.9895,  0.0688, -0.5895,  337.4536,  0.0000,  0.0668, -0.5725,  94.3470
     surface CN, rms CN of NN Ni,       gCN-Pt-Pt,  0.2074,  0.2050,  0.0055,  0.1086, -0.9337, -0.2223,  0.0064,  0.1052, -0.9158, -0.2086
     surface CN,       gCN-Pt-Pt, rms CN of NN Ni,  0.2221,  0.2185,  0.0106,  0.0254, -0.7091, -0.3488,  0.0095,  0.0252, -0.6881, -0.3603
rms CN of NN Ni,       gCN-Pt-Pt,      surface CN,  0.2632,  0.2580,  0.9803,  0.0688, -0.5895,  255.8667,  0.3433,  0.0668, -0.5725,  204.6656
     surface CN, rms CN of NN Ni,        gCN-Ni-X,  0.2573,  0.2520,  0.0663,  0.0463, -0.6343, -0.0036,  0.0617,  0.0429, -0.6098, -0.0075
     surface CN,        gCN-Ni-X, rms CN of NN Ni,  0.2524,  0.2472,  0.1082,  0.0526, -0.8001,  5.7199,  0.1050,  0.0518, -0.7815,  5.7565
rms CN of NN Ni,        gCN-Ni-X,      surface CN,  0.2632,  0.2580,  0.4694,  0.0688, -0.5895,  345.8959,  0.3042,  0.0668, -0.5725,  347.4587
     surface CN, rms CN of NN Ni,        gCN-Pt-X,  0.1868,  0.1846,  0.0045,  0.1267, -1.0973, -0.2274,  0.0053,  0.1239, -1.0812, -0.2138
     surface CN,        gCN-Pt-X, rms CN of NN Ni,  0.2074,  0.2043,  0.0041,  0.0243, -0.6997, -0.4568,  0.0036,  0.0241, -0.6796, -0.4733
rms CN of NN Ni,        gCN-Pt-X,      surface CN,  0.2632,  0.2580,  0.2544,  0.0688, -0.5895,  333.3255,  0.2997,  0.0668, -0.5725,  52.2573
     surface CN, rms CN of NN Ni,           CN-Pt,  0.1973,  0.1945,  0.0044,  0.1048, -1.1179, -0.2239,  0.0047,  0.1024, -1.0988, -0.2166
     surface CN,           CN-Pt, rms CN of NN Ni,  0.2106,  0.2074,  0.0019,  0.0249, -0.6819, -0.4569,  0.0016,  0.0247, -0.6636, -0.4668
rms CN of NN Ni,           CN-Pt,      surface CN,  0.2632,  0.2580,  0.4919,  0.0688, -0.5895,  34.8875,  0.0936,  0.0668, -0.5725,  326.9574
     surface CN, rms CN of NN Ni,  exp neg strain,  0.2535,  0.2471,  0.0589,  0.9879, -1.5733, -0.0242,  0.0550,  1.0506, -1.6125, -0.0268
     surface CN,  exp neg strain, rms CN of NN Ni,  0.2540,  0.2478,  0.0068,  0.0085, -0.6540, -2.3528,  0.0056,  0.0089, -0.6369, -2.5215
rms CN of NN Ni,  exp neg strain,      surface CN,  0.2553,  0.2498,  0.0002,  0.0684, -0.6587, -4.0856,  0.0002,  0.0651, -0.6392, -4.1751
     surface CN, rms CN of NN Ni,          strain,  0.2597,  0.2540,  0.0532,  0.0000, -0.5781, -0.0315,  0.0491,  0.0000, -0.5558, -0.0352
     surface CN,          strain, rms CN of NN Ni,  0.2536,  0.2473,  0.0718,  0.0085, -0.6525,  5.2468,  0.0693,  0.0088, -0.6357,  5.6044
rms CN of NN Ni,          strain,      surface CN,  0.2549,  0.2494,  0.0106,  0.0687, -0.6597,  10.1007,  0.0111,  0.0653, -0.6401,  9.9591
     surface CN, rms CN of NN Ni,  inverse strain,  0.2597,  0.2540,  0.0531,  0.0000, -0.5780, -0.0316,  0.0490,  0.0000, -0.5557, -0.0352
     surface CN, sub surface Ni num,             BOO,  0.2489,  0.2446,  0.0527,  0.0000, -0.5695, -0.3101,  0.0501,  0.0000, -0.5481, -0.3071
     surface CN,             BOO, sub surface Ni num,  0.2432,  0.2391,  0.0277,  0.1328, -0.6144, -0.8005,  0.0311,  0.1283, -0.5917, -0.6207
sub surface Ni num,             BOO,      surface CN,  0.2436,  0.2393,  0.2023,  0.0610, -0.6228,  0.4589,  0.2476,  0.0580, -0.6001,  0.7084
     surface CN, sub surface Ni num,  Pt bond length,  0.2489,  0.2446,  0.0527,  0.0000, -0.5695, -0.3101,  0.0501,  0.0000, -0.5481, -0.3072
     surface CN,  Pt bond length, sub surface Ni num,  0.2399,  0.2349,  9.2322,  0.1239, -0.6302,  1.8044,  9.9999,  0.1204, -0.6117,  1.8450
sub surface Ni num,  Pt bond length,      surface CN,  0.2423,  0.2378,  9.9999,  0.0609, -0.6229,  1.5767,  10.0000,  0.0574, -0.5986,  1.5829
     surface CN, sub surface Ni num,    surface curv,  0.2489,  0.2446,  0.0527,  0.0000, -0.5695, -0.3101,  0.0501,  0.0000, -0.5481, -0.3072
     surface CN,    surface curv, sub surface Ni num,  0.2362,  0.2336,  0.0817,  0.1285, -0.6699,  7.8764,  0.0734,  0.1253, -0.6342,  6.8079
sub surface Ni num,    surface curv,      surface CN,  0.2406,  0.2366,  0.1598,  0.0648, -0.6387,  16.0372,  0.1552,  0.0610, -0.6125,  16.5065
     surface CN, sub surface Ni num,      chemSROP11,  0.2489,  0.2446,  0.0528,  0.0195, -0.5697, -0.3093,  0.0502,  0.0326, -0.5482, -0.3060
     surface CN,      chemSROP11, sub surface Ni num,  0.2436,  0.2393,  0.0605,  0.1321, -0.6205,  0.0045,  0.0572,  0.1279, -0.5965, -0.0927
sub surface Ni num,      chemSROP11,      surface CN,  0.2436,  0.2394,  0.1319,  0.0605, -0.6206, -0.0817,  0.1284,  0.0570, -0.5964,  0.0579
     surface CN, sub surface Ni num,      chemSROP12,  0.2489,  0.2446,  0.0527,  0.0000, -0.5695, -0.3101,  0.0500,  0.0251, -0.5483, -0.3082
     surface CN,      chemSROP12, sub surface Ni num,  0.2436,  0.2393,  0.0604,  0.1326, -0.6206, -0.0800,  0.0569,  0.1289, -0.5964, -0.1318
sub surface Ni num,      chemSROP12,      surface CN,  0.2436,  0.2393,  0.1321,  0.0605, -0.6205, -0.0035,  0.1286,  0.0570, -0.5963, -0.2663
     surface CN, sub surface Ni num,      chemSROP22,  0.2489,  0.2446,  0.0527,  0.0000, -0.5695, -0.3101,  0.0500,  0.0032, -0.5481, -0.3076
     surface CN,      chemSROP22, sub surface Ni num,  0.2436,  0.2393,  0.0603,  0.1326, -0.6205, -0.0312,  0.0569,  0.1286, -0.5963, -0.0307
sub surface Ni num,      chemSROP22,      surface CN,  0.2436,  0.2393,  0.1320,  0.0605, -0.6205,  0.0168,  0.1287,  0.0570, -0.5963, -0.0902
     surface CN, sub surface Ni num,       gCN-Ni-Ni,  0.2489,  0.2446,  0.0527,  0.0000, -0.5695, -0.3101,  0.0501,  0.0000, -0.5481, -0.3072
     surface CN,       gCN-Ni-Ni, sub surface Ni num,  0.2397,  0.2358,  0.0680,  0.1917, -0.6353,  0.6690,  0.0651,  0.1821, -0.6162,  0.5995
sub surface Ni num,       gCN-Ni-Ni,      surface CN,  0.2433,  0.2387,  0.1548,  0.0595, -0.6192,  0.1403,  0.1616,  0.0559, -0.5959,  0.2084
     surface CN, sub surface Ni num,       gCN-Ni-Pt,  0.2489,  0.2446,  0.0527,  0.0000, -0.5695, -0.3101,  0.0503,  0.0069, -0.5525, -0.2991
     surface CN,       gCN-Ni-Pt, sub surface Ni num,  0.2401,  0.2364,  0.0725,  0.1813, -0.6377,  0.3239,  0.0683,  0.1739, -0.6132,  0.3115
sub surface Ni num,       gCN-Ni-Pt,      surface CN,  0.2434,  0.2391,  0.1700,  0.0598, -0.6198,  0.1575,  0.1691,  0.0562, -0.5951,  0.1726
     surface CN, sub surface Ni num,       gCN-Pt-Ni,  0.2384,  0.2334,  0.0506,  0.1587, -0.6817, -0.2539,  0.0481,  0.1611, -0.6641, -0.2507
     surface CN,       gCN-Pt-Ni, sub surface Ni num,  0.2387,  0.2344,  0.0398,  0.1068, -0.5972, -0.4181,  0.0373,  0.1041, -0.5756, -0.4281
sub surface Ni num,       gCN-Pt-Ni,      surface CN,  0.2398,  0.2359,  0.0513,  0.0613, -0.6242, -0.7961,  0.0521,  0.0575, -0.5988, -0.7717
     surface CN, sub surface Ni num,       gCN-Pt-Pt,  0.1992,  0.1989,  0.0325,  0.1018, -0.9489, -0.5554,  0.0321,  0.0983, -0.9231, -0.5408
     surface CN,       gCN-Pt-Pt, sub surface Ni num,  0.2017,  0.2008,  0.0110,  0.2027, -0.6380, -0.3341,  0.0100,  0.1971, -0.6161, -0.3417
sub surface Ni num,       gCN-Pt-Pt,      surface CN,  0.2344,  0.2301,  0.0346,  0.0535, -0.6031, -0.4017,  0.0340,  0.0507, -0.5822, -0.3971
     surface CN, sub surface Ni num,        gCN-Ni-X,  0.2489,  0.2446,  0.0527,  0.0000, -0.5695, -0.3101,  0.0501,  0.0001, -0.5482, -0.3069
     surface CN,        gCN-Ni-X, sub surface Ni num,  0.2390,  0.2353,  0.0743,  0.1961, -0.6442,  0.2625,  0.0704,  0.1876, -0.6213,  0.2493
sub surface Ni num,        gCN-Ni-X,      surface CN,  0.2432,  0.2388,  0.1747,  0.0593, -0.6192,  0.1022,  0.1835,  0.0557, -0.5952,  0.1319
